"popularity","runtime","title","vote_average","Action","Comedy","Drama","Animation","Thriller","Romance","budget_mil","revenue_mil","original_language_en","year"
4.943588,104,"Pound of Flesh",5.5,1,0,0,0,0,0,7.5,0,1,2015
34.634181,120,"Diamonds Are Forever",6.3,1,0,0,0,1,0,7.2,116.019547,1,1971
143.659698,175,"The Godfather",8.4,0,0,1,0,0,0,6,245.066411,1,1972
18.422323,95,"Flashdance",6.1,0,0,1,0,0,1,4,92.921203,1,1983
45.610993,95,"(500) Days of Summer",7.2,0,1,1,0,0,1,7.5,60.722734,1,2009
17.681707,121,"The Piano",7.1,0,0,1,0,0,1,7,116.7,1,1993
35.897151,110,"Magic Mike",6.1,0,1,1,0,0,0,7,167.221571,1,2012
11.199544,86,"Darkness Falls",4.9,0,0,0,0,1,0,0,0,1,2003
30.465138,121,"Live and Let Die",6.4,1,0,0,0,1,0,7,161.777836,1,1973
5.675535,95,"My Dog Skip",6.5,0,1,1,0,0,0,7,0,1,2000
29.173266,112,"Definitely, Maybe",6.7,0,1,0,0,0,1,0,55.447968,1,2008
4.492455,112,"Jumping the Broom",6,0,1,0,0,0,0,6.6,37.71061,1,2011
17.717681,93,"Good Night, and Good Luck.",6.8,0,0,1,0,0,0,7,54.6,1,2005
17.434862,114,"Capote",6.8,0,0,1,0,0,0,7,49.08483,1,2005
25.511217,104,"Desperado",6.8,1,0,0,0,1,0,7,25.405445,1,1995
12.268143,119,"Logan's Run",6.6,1,0,0,0,0,1,9,25,1,1976
30.214716,125,"The Man with the Golden Gun",6.3,1,0,0,0,1,0,7,97.572,1,1974
6.872784,96,"Action Jackson",4.9,1,1,1,0,0,0,7,20.256975,1,1988
5.500324,92,"Flirting with Disaster",6.3,0,1,0,0,0,1,7,14.702438,1,1996
16.754452,107,"The Devil's Rejects",6.6,0,0,1,0,0,0,0,0,1,2005
29.761163,103,"Dope",7.2,0,1,1,0,0,0,0.7,17.986781,1,2015
2.772178,97,"In Too Deep",6.2,1,0,1,0,1,0,7,14.011454,1,1999
0.000372,90,"Alien Zone",4,1,0,0,0,1,0,0,0,1,1978
23.612409,105,"A Serious Man",6.6,0,1,1,0,0,0,7,31.430334,1,2009
6.557643,103,"Get Low",6.5,0,1,1,0,0,0,7.5,0,1,2010
9.887662,103,"Warlock",5.8,0,1,0,0,0,0,7,0,1,1989
8.079046,116,"Beyond the Lights",7,0,0,1,0,0,1,7,14.618727,1,2014
21.626288,101,"A Single Man",7.3,0,0,1,0,0,1,7,0,1,2009
14.672151,164,"The Last Temptation of Christ",7,0,0,1,0,0,0,7,8.373585,1,1988
2.627232,96,"Outside Providence",5.6,0,1,1,0,0,1,7,7.292175,1,1999
12.150871,111,"Bride & Prejudice",6.5,0,1,1,0,0,1,7,0,1,2004
2.128211,94,"Rabbit-Proof Fence",6.8,1,0,1,0,0,0,0,0,1,2002
2.881239,93,"Who's Your Caddy?",3.8,0,1,0,0,0,0,0,0,1,2007
4.857028,90,"Split Second",5.7,1,0,0,0,1,0,7e-06,5e-06,1,1992
2.206097,113,"The Other Side of Heaven",6.7,1,0,1,0,0,0,7,4.720371,1,2001
3.721858,192,"Veer-Zaara",7.4,0,0,1,0,0,1,7,29.38532,0,2004
5.091253,99,"Redbelt",6.4,0,0,1,0,0,0,7,0,1,2008
15.212569,91,"Cyrus",6.1,0,1,1,0,0,1,7,0,1,2010
0.838938,96,"A Dog Of Flanders",6.4,0,0,1,0,0,0,0,0,1,1999
7.051521,104,"Auto Focus",6.1,0,0,1,0,0,0,7,2.062066,1,2002
11.400229,90,"Factory Girl",6.2,0,0,1,0,0,0,7,0,1,2006
21.276864,112,"We Need to Talk About Kevin",7.4,0,0,1,0,1,0,7,6.038942,1,2011
1.799504,100,"The Christmas Candle",5.8,0,0,1,0,0,0,0,0,1,2013
2.932784,102,"The Mighty Macs",5,1,0,1,0,0,0,7,0,1,2009
2.550045,100,"Losin' It",4.5,0,1,0,0,0,0,7,1.246141,1,1983
5.517597,125,"Mother and Child",6.7,0,0,1,0,0,1,7,0,1,2009
3.829937,107,"March or Die",6.2,1,0,1,0,0,0,0,0,1,1977
8.893676,107,"The Visitors",7.1,0,1,0,0,0,0,0,0,0,1993
9.590373,98,"Somewhere",6,0,1,1,0,0,0,8,0,1,2010
7.155519,106,"I Hope They Serve Beer in Hell",5.7,0,1,1,0,0,0,7,1.429299,1,2009
0.587276,95,"Chairman of the Board",2.7,0,1,0,0,0,0,0,0,1,1998
13.635828,106,"Hesher",6.7,0,0,1,0,0,0,7,0.382946,1,2010
10.416332,93,"Dom Hemingway",5.8,0,1,1,0,0,0,0,0.523511,1,2013
5.038953,103,"Gerry",6.2,0,0,1,0,0,0,3.5,0,1,2002
1.498245,96,"The Heart of Me",7.7,0,0,1,0,0,1,7,0,1,2002
8.184588,103,"Freeheld",7.1,0,0,1,0,0,1,7,0.573335,1,2015
2.26778,108,"The Extra Man",5.9,0,1,0,0,0,0,7,0.453079,1,2010
3.120016,170,"Hard to Be a God",6.7,0,0,1,0,0,0,7,1.310673,0,2013
8.207425,108,"Ca$h",6,0,1,0,0,1,0,7,0.046488,1,2010
2.356244,120,"Wah-Wah",6.3,0,0,1,0,0,0,0,0,1,2005
34.917447,108,"The Boondock Saints",7.2,1,0,0,0,1,0,6,0.030471,1,1999
0.542814,92,"Z Storm",5.8,0,0,0,0,1,0,0,0,0,2014
5.060656,84,"Twixt",5,0,0,0,0,1,0,7,0,1,2011
5.33861,76,"The Snow Queen",5.1,0,0,0,1,0,0,7,12.4,0,2012
1.874783,53,"Alpha and Omega: The Legend of the Saw Tooth Cave",6.5,0,1,0,1,0,0,0,0,1,2014
14.574995,115,"Pale Rider",7,0,0,0,0,0,1,0,41.410568,1,1985
26.181753,102,"Dazed and Confused",7.4,0,1,1,0,0,0,6.9,7.993039,1,1993
21.01755,104,"High School Musical 2",6.1,0,1,1,0,0,0,0,7,1,2007
3.139294,96,"Two Lovers and a Bear",6.8,0,0,1,0,0,1,0,0,1,2016
6.665164,94,"Criminal Activities",5.8,0,0,1,0,1,0,7,0,1,2015
2.832628,125,"Aimee & Jaguar",6.3,0,0,1,0,0,1,0,0,0,1999
3.528643,108,"The Chumscrubber",6.7,0,1,1,0,0,0,0,0,1,2005
4.665309,101,"Shade",6.1,1,0,0,0,1,0,6.8,0,1,2003
25.613197,101,"House at the End of the Street",5.6,0,0,0,0,1,0,6.9,44.287131,1,2012
21.285206,130,"Incendies",7.9,0,0,1,0,0,0,6.8,7.103838,0,2010
4.240495,125,"Remember Me, My Love",5.8,0,1,1,0,0,1,0,0,0,2003
3.810943,88,"Perrier’s Bounty",5.1,1,1,1,0,0,0,0,0,1,2009
23.604936,115,"Elite Squad",7.8,1,0,1,0,0,0,4,0,0,2007
0.050456,82,"Bran Nue Dae",5.2,0,1,1,0,0,1,7e-06,7e-06,1,2009
17.705671,112,"Boyz n the Hood",7.4,0,0,1,0,0,0,6.5,57.504069,1,1991
6.847099,108,"La Bamba",6.8,0,0,1,0,0,0,6.5,54.215416,1,1987
8.067702,107,"The Four Seasons",6.3,0,1,1,0,0,1,0,0,1,1981
11.208769,105,"Dressed to Kill",6.8,0,0,0,0,1,0,6.5,31.899,1,1980
2.163683,108,"The Adventures of Huck Finn",6.2,1,0,1,0,0,0,6.5,0,1,1993
11.142389,98,"Go",7,0,1,0,0,1,0,6.5,28.451622,1,1999
11.885221,88,"Friends with Money",5.1,0,1,1,0,0,1,6.5,13.368437,1,2006
12.524953,131,"The Andromeda Strain",7,0,0,0,0,1,0,6.5,12.376563,1,1971
1.537859,91,"Bats",4.1,0,0,0,0,1,0,0,1e-05,1,1999
3.481517,140,"Nowhere in Africa",7,0,0,1,0,0,0,0,0,0,2001
40.688426,100,"Shame",7,0,0,1,0,0,0,6.5,17.693675,1,2011
24.0034,105,"Layer Cake",7,0,0,1,0,1,0,6.5,11.850214,1,2004
2.639106,100,"The Work and the Glory II: American Zion",8,0,0,1,0,0,0,6.5,2.025032,1,2005
16.574756,116,"The East",6.5,0,0,1,0,1,0,6.5,2.40151,1,2013
5.483531,96,"A Home at the End of the World",6.8,0,0,1,0,0,1,6.5,1.548955,1,2004
1.068819,113,"Aberdeen",7,0,1,1,0,0,0,0,0,1,2000
8.432401,113,"The Messenger",7.1,0,0,1,0,0,0,6.5,1.521261,1,2009
2.074295,102,"Tracker",6,1,0,1,0,1,0,6.5,0,1,2010
11.357474,121,"Control",7.5,0,0,1,0,0,0,0,8.159508,1,2007
74.234793,108,"The Terminator",7.3,1,0,0,0,1,0,6.4,78.3712,1,1984
11.086001,121,"Good bye, Lenin!",7.4,0,1,1,0,0,1,4.8,79.38488,0,2003
13.409125,97,"The Damned United",7.2,0,0,1,0,0,0,10,0,1,2009
14.961629,91,"The Return of the Living Dead",7.3,0,1,0,0,0,0,4,14.237,1,1985
16.139771,94,"Mallrats",6.8,0,1,0,0,0,1,6,2.122561,1,1995
67.608041,110,"Grease",7.2,0,0,0,0,0,1,6,181.81377,1,1978
49.802914,120,"Platoon",7.5,1,0,1,0,0,0,6,138.530565,1,1986
24.499996,110,"Butch Cassidy and the Sundance Kid",7.4,0,0,1,0,0,0,6,102.308889,1,1969
59.961523,139,"Mary Poppins",7.4,0,1,0,0,0,0,6,102.272727,1,1964
12.541983,124,"Ordinary People",7.4,0,0,1,0,0,0,6,0,1,1980
23.431117,152,"West Side Story",7,0,0,1,0,0,0,6,43.656822,1,1961
15.929648,98,"Caddyshack",6.6,0,1,0,0,0,0,6,39.846344,1,1980
3.029944,106,"The Brothers",6.5,0,1,1,0,0,1,0,0,1,2001
5.537646,106,"The Wood",7.1,0,1,1,0,0,1,6,25.05964,1,1999
64.025031,106,"The Usual Suspects",8.1,0,0,1,0,1,0,6,23.341568,1,1995
12.654051,89,"A Nightmare on Elm Street 5: The Dream Child",5.5,0,0,0,0,1,0,8,22.168359,1,1989
35.108498,92,"National Lampoon’s Van Wilder",5.9,0,1,0,0,0,1,5,38.275483,1,2002
40.196514,109,"The Wrestler",7.3,0,0,1,0,0,1,6,44.703995,1,2008
10.982255,90,"Best in Show",6.7,0,1,0,0,0,0,0,0,1,2000
24.351305,99,"Escape from New York",6.9,1,0,0,0,0,0,6,50.2447,1,1981
3.159574,121,"School Daze",6.2,0,1,1,0,0,0,0,0,1,1988
12.601677,89,"Daddy Day Camp",4.4,0,1,0,0,0,0,6,18.197398,1,2007
7.077505,113,"Mr. Nice Guy",6.3,1,1,0,0,0,0,12.716953,18.81472,0,1997
4.053017,91,"A Mighty Wind",6.6,0,1,0,0,0,0,6,18.750246,1,2003
6.379933,104,"Mystic Pizza",5.9,0,1,1,0,0,1,0,0,1,1988
15.639016,99,"Sliding Doors",6.5,0,1,1,0,0,1,6,58,1,1998
3.89204,98,"Tales from the Hood",5.4,0,0,0,0,1,0,6,12,1,1995
26.286954,121,"The Last King of Scotland",7.4,0,0,1,0,0,0,6,48.02797,1,2006
8.008844,96,"Halloween 5: The Revenge of Michael Myers",5.2,0,0,0,0,1,0,5,11.642254,1,1989
12.68514,100,"Bernie",6.5,0,1,1,0,0,0,5,9.20647,1,2012
8.483531,122,"Pollock",6.6,0,0,1,0,0,1,0,0,1,2000
3.561198,101,"200 Cigarettes",6.1,0,1,1,0,0,1,6,6.85245,1,1999
14.988746,96,"The Words",6.4,0,0,1,0,1,0,6,13.231461,1,2012
5.754416,84,"Casa De Mi Padre",5.5,0,1,0,0,0,0,0,0,1,2012
6.497285,104,"City Island",6.9,0,1,1,0,0,0,6,6.670712,1,2009
19.411141,96,"The Guard",6.8,1,1,0,0,1,0,6,19.560274,1,2011
7.034618,94,"College",4.8,0,1,0,0,0,0,7,6.230276,1,2008
26.218912,97,"The Virgin Suicides",7.1,0,0,1,0,0,1,6,10.409377,1,1999
4.647547,97,"Little Voice",6.6,0,1,1,0,0,0,0,0,1,1998
9.371534,89,"Miss March",5.4,0,1,0,0,0,1,0,0,1,2009
15.015271,120,"Wish I Was Here",6.4,0,1,1,0,0,0,5.5,5.483299,1,2014
5.696491,95,"Simply Irresistible",5.5,0,1,0,0,0,0,6,4.398989,1,1999
4.25422,95,"Hedwig and the Angry Inch",7.4,0,1,0,0,0,0,0,0,1,2001
5.411243,99,"Only the Strong",6.9,1,0,0,0,0,0,6,3.283371,1,1993
1.273773,96,"Goddess of Love",6.2,0,0,1,0,1,0,0,0,1,2015
6.27257,94,"Shattered Glass",6.6,0,0,1,0,0,0,6,2.944752,1,2003
4.148253,95,"Novocaine",6,0,1,0,0,1,0,6,2.025238,1,2001
1.369649,84,"The Business of Strangers",5.7,0,0,1,0,1,0,0,0,1,2001
7.161051,99,"The Wackness",6.2,0,0,1,0,0,0,6,2.899975,1,2008
12.434688,110,"The First Great Train Robbery",6.6,0,0,1,0,1,0,6,0,1,1979
2.507912,97,"Morvern Callar",7.2,0,0,1,0,0,0,0,0,1,2002
1.478505,107,"Beastmaster 2: Through the Portal of Time",4.6,1,0,0,0,0,0,6,0.869325,1,1991
0.215464,97,"The 5th Quarter",4.7,0,0,1,0,0,0,6,0.399611,1,2011
1.229667,104,"The Flower of Evil",5.7,0,0,1,0,0,0,0,0,0,2003
6.903186,99,"The Greatest",6.2,0,0,1,0,0,0,6,0,1,2009
2.260315,104,"Snow Flower and the Secret Fan",5.3,0,0,1,0,0,0,0.134005,1.332231,1,2011
3.427061,97,"Come Early Morning",5.9,0,0,1,0,0,1,6,0,1,2006
0.669169,107,"Lucky Break",6.5,1,1,0,0,0,0,0,0,1,2001
6.077735,117,"Julia",6.3,0,0,1,0,0,0,0,0,1,1977
2.404626,85,"Surfer, Dude",4.7,0,1,0,0,0,0,6,0.069497,1,2008
15.048067,86,"11:14",6.8,0,0,1,0,1,0,6,0,1,2003
1.734764,103,"Men of War",5.4,1,0,0,0,1,0,0,0,1,1994
1.496454,87,"Don McKay",5.4,0,0,0,0,1,0,0,0,1,2009
10.19041,95,"Deadfall",5.6,0,0,1,0,1,0,12,0.066351,1,2012
12.099486,101,"A Shine of Rainbows",6.3,0,0,1,0,0,0,6,0,1,2009
4.957014,90,"The Hit List",5.2,1,0,0,0,1,0,6,0,1,2011
2.135689,240,"Emma",7.6,0,1,1,0,0,1,0,0,1,2009
13.034602,122,"The Spanish Apartment",7,0,1,1,0,0,1,5.3,3.897799,0,2002
6.349218,86,"Song One",5.5,0,0,1,0,0,0,6,0.032251,1,2014
5.013575,103,"Winter in Wartime",6.8,0,0,1,0,0,0,4,0.530048,0,2008
4.448353,90,"Freaky Deaky",4.9,0,1,0,0,0,0,0,0,1,2012
4.49029,133,"The Train",7.2,1,0,1,0,1,0,5.8,6.8,1,1964
2.204138,91,"Trade Of Innocents",5.5,0,0,1,0,1,0,0,0,1,2012
11.81832,108,"The Protector",6.8,1,0,1,0,1,0,6,27.165581,0,2005
0.356495,99,"Stiff Upper Lips",10,0,1,0,0,0,0,0,0,1,1998
22.054546,112,"Bend It Like Beckham",6.2,0,1,1,0,0,1,3.500159,76.578641,1,2002
4.245123,141,"Sunshine State",6,0,0,1,0,0,0,0,0,1,2002
3.201886,95,"Crossover",4.2,1,0,1,0,0,0,5.8,7,1,2006
0.114342,139,"Khiladi 786",4.7,1,1,0,0,0,0,0,0.000126,1,2012
22.341462,85,"[REC]²",6.4,0,0,0,0,1,0,5.6,18.46968,0,2009
0.305922,105,"Standing Ovation",3.9,0,1,0,0,0,0,0,0.531826,1,2010
28.500913,129,"The Sting",7.9,0,1,1,0,0,0,5.5,159.616327,1,1973
10.439971,123,"Chariots of Fire",6.8,0,0,1,0,0,0,5.5,58.972904,1,1981
3.784535,116,"Diary of a Mad Black Woman",6.4,0,1,1,0,0,1,0,0,1,2005
10.396305,105,"Shine",7.3,0,0,1,0,0,0,0,0,1,1996
33.296684,90,"Don Jon",5.9,0,1,1,0,0,1,6,0,1,2013
14.072941,111,"Ghost World",7.1,0,1,1,0,0,0,7,0,1,2001
2.714043,91,"Iris",6.2,0,0,1,0,0,1,0,0,1,2001
2.141143,95,"Galaxina",3.3,0,1,0,0,0,0,5.5,4.865,1,1980
20.982455,96,"The Chorus",7.5,0,0,1,0,0,0,0,0,0,2004
2.080741,92,"Mambo Italiano",5.6,0,1,0,0,0,1,4.361898,3.031801,1,2003
7.79068,104,"Wonderland",6.2,0,0,1,0,1,0,5,2.466444,1,2003
15.580335,120,"Do the Right Thing",7.6,0,0,1,0,0,0,6.5,37.295445,1,1989
5.336243,99,"Harvard Man",4.8,0,0,1,0,0,0,0,0,1,2001
10.787322,93,"Le Havre",6.8,0,1,1,0,0,0,3.85,0,0,2011
32.476098,97,"Irreversible",7.1,0,0,1,0,1,0,0,0.000792,0,2002
3.21392,100,"R100",5.4,0,1,1,0,0,0,5.5,0,0,2013
5.206967,157,"Rang De Basanti",7.2,0,0,1,0,0,0,2.2,11.502151,0,2006
1.5846,90,"Animals",6.2,0,0,1,0,0,0,0,0,1,2014
3.653305,96,"Salvation Boulevard",5.6,1,1,1,0,1,0,8,0,1,2011
3.865122,96,"The Ten",4.9,0,1,0,0,0,0,0,0,1,2007
1.391958,90,"A Room for Romeo Brass",7.3,0,1,1,0,0,0,0,0,1,1999
20.821846,100,"Headhunters",7.1,0,0,0,0,1,0,0,15.699707,1,2011
9.451228,94,"Grabbers",6,0,1,0,0,1,0,0,0,1,2012
1.688495,95,"Saint Ralph",7.3,0,1,1,0,0,0,0,0,1,2004
5.033065,120,"Miss Julie",5.9,0,0,1,0,0,0,5.5,5,1,2014
5.934016,103,"Somewhere in Time",7.2,0,0,1,0,0,1,5.1,0,1,1980
0.075817,130,"Dum Maaro Dum",5.4,1,0,1,0,0,0,0,0,0,2011
48.375848,106,"Insidious: Chapter 2",6.5,0,0,0,0,1,0,5,0,1,2013
53.698683,103,"10 Cloverfield Lane",6.8,0,0,1,0,1,0,15,108.286421,1,2016
14.752587,87,"Jackass: The Movie",6.1,0,1,0,0,0,0,5,64.282312,1,2002
48.170508,81,"Lights Out",6.3,0,0,0,0,1,0,4.9,44.107032,1,2016
17.304055,96,"A Nightmare on Elm Street 3: Dream Warriors",6.5,0,0,0,0,1,0,5,44.793222,1,1987
9.59729,115,"Instructions Not Included",7.5,0,1,1,0,0,0,5.5,99.067206,0,2013
4.028875,135,"The Robe",6.4,0,0,1,0,0,0,4.1,36,1,1953
6.470766,113,"The Return of the Pink Panther",6.7,0,1,0,0,0,0,5,41.833347,1,1975
16.856231,89,"Freddy's Dead: The Final Nightmare",5.1,0,1,0,0,1,0,11,34.872033,1,1991
19.683187,110,"Monster",7,0,0,1,0,0,0,8,60.378584,1,2003
9.358197,127,"20,000 Leagues Under the Sea",6.8,0,0,1,0,0,0,5,28.2,1,1954
19.984477,84,"Paranormal Activity: The Marked Ones",5.2,0,0,0,0,1,0,5,86.362372,1,2014
30.271066,124,"The Elephant Man",7.9,0,0,1,0,0,0,5,26.010864,1,1980
59.454473,117,"Dallas Buyers Club",7.9,0,0,1,0,0,0,5,55.198285,1,2013
20.304235,83,"The Lazarus Effect",5.1,0,0,0,0,1,0,3.3,64.110728,1,2015
60.715151,113,"Memento",8.1,0,0,0,0,1,0,9,39.723096,1,2000
18.077963,97,"Clerks II",6.9,0,1,0,0,0,0,5,26.888376,1,2006
20.428237,110,"Billy Elliot",7.4,0,1,1,0,0,0,5,110,1,2000
32.14444,103,"The Way Way Back",7.1,0,1,1,0,0,0,4.6,23.198652,1,2013
3.673566,94,"House Party 2",4.7,0,1,0,0,0,0,0,0,1,1991
3.656491,104,"The Man from Snowy River",6.8,1,0,1,0,0,1,3.5,20.659423,1,1982
1.88484,77,"Doug's 1st Movie",5.4,0,1,0,1,0,0,0,0,1,1999
4.227807,134,"The Apostle",6.1,0,0,1,0,0,0,5,0,1,1997
3.102862,129,"Mommie Dearest",6.5,0,0,1,0,0,0,0,0,1,1981
15.688439,90,"Our Idiot Brother",5.9,0,1,1,0,0,0,10,17.273593,1,2011
22.9951,134,"Race",7.1,1,0,1,0,0,0,5,24.804129,1,2016
5.769822,104,"The Players Club",6.4,0,0,1,0,0,0,0,0,1,1998
26.510558,93,"As Above, So Below",6.1,0,0,0,0,1,0,5,40.1,1,2014
7.544515,105,"Addicted",5.4,0,0,1,0,1,0,0,0,1,2014
1.126941,109,"Eve's Bayou",6.1,0,0,1,0,0,0,0,0,1,1997
35.307577,99,"Still Alice",7.5,0,0,1,0,0,0,5,43.884652,1,2014
4.079111,139,"The Egyptian",6,0,0,1,0,0,0,5,15,1,1954
7.058868,99,"Nighthawks",6.4,1,0,0,0,1,0,5,19.905359,1,1981
12.904615,100,"Friday the 13th Part VIII: Jason Takes Manhattan",4.8,0,0,0,0,1,0,5,14,1,1989
18.115566,95,"My Big Fat Greek Wedding",6.2,0,1,1,0,0,1,5,368.744044,1,2002
62.554173,94,"Spring Breakers",5,0,0,1,0,0,0,5,31.724284,1,2013
9.483717,88,"Halloween: The Curse of Michael Myers",5,0,0,0,0,1,0,5,15.116634,1,1995
16.890285,106,"Y Tu Mamá También",7.3,0,0,1,0,0,1,5,33.616692,0,2001
49.12486,99,"Shaun of the Dead",7.5,0,1,0,0,0,0,4,30.039392,1,2004
8.309894,82,"The Haunting of Molly Hartley",4.3,0,0,1,0,0,0,0,0,1,2008
5.960149,135,"Lone Star",6.9,0,0,1,0,0,1,5,13.269963,1,1996
9.302349,88,"Halloween 4: The Return of Michael Myers",5.9,0,0,0,0,1,0,5,17.768757,1,1988
5.87193,110,"Diner",6.9,0,1,1,0,0,0,0,0,1,1982
8.452666,107,"Lone Wolf McQuade",5.5,1,0,1,0,1,1,5,12.232628,1,1983
17.028252,86,"Apollo 18",5,0,0,0,0,1,0,5,25.562924,1,2011
19.336367,102,"Sunshine Cleaning",6.5,0,1,1,0,0,0,5,16.174377,1,2008
38.006982,103,"No Escape",6.7,1,0,0,0,1,0,5,54.418872,1,2015
6.377523,118,"The Beastmaster",6,1,0,0,0,0,0,0,14.056528,1,1982
0.835617,139,"Solomon and Sheba",5.4,0,0,1,0,0,1,5,12.2,1,1959
14.947588,92,"Fifty Shades of Black",4.3,0,1,0,0,0,1,20,21.164799,1,2016
5.1299,99,"Not Easily Broken",6.3,0,0,1,0,0,1,0,0,1,2009
1.199451,89,"A Farewell to Arms",6.2,0,0,1,0,0,1,4e-06,2.5e-05,1,1932
3.810827,96,"The Perfect Match",5.2,0,1,0,0,0,1,0,0,1,2016
3.7387,82,"Digimon: The Movie",6.2,0,0,0,1,0,0,5.5,0,1,2000
9.85123,92,"Saved!",6.3,0,1,1,0,0,0,0,0,1,2004
3.03091,99,"The Barbarian Invasions",6.7,0,1,1,0,0,0,8,3.432342,0,2003
3.199904,106,"Robin and Marian",6.6,1,0,1,0,0,1,0,0,1,1976
2.739307,90,"The Forsaken",4.9,1,0,0,0,1,0,5,0,1,2001
5.348446,118,"Force 10 from Navarone",6.4,1,0,0,0,1,0,5,7.23,1,1978
4.070044,97,"UHF",6.7,0,1,0,0,0,0,5,0,1,1989
9.974681,94,"Grandma's Boy",6.6,0,1,0,0,0,0,0,6.538177,1,2006
6.308298,91,"Slums of Beverly Hills",6.5,0,1,1,0,0,0,5,0,1,1998
4.149628,94,"Made",6.3,1,1,0,0,1,0,5,5.47606,1,2001
46.114184,97,"Moon",7.6,0,0,1,0,0,0,5,9.760104,1,2009
3.562563,90,"Keeping Up with the Steins",5.2,0,1,0,0,0,0,0,0,1,2006
7.673124,112,"The Sweet Hereafter",6.8,0,0,1,0,0,0,5,3.263585,1,1997
4.992475,120,"Of Gods and Men",6.5,0,0,1,0,0,0,4,41.424067,0,2010
6.174435,110,"Bottle Shock",6.6,0,1,1,0,0,0,5,4.040588,1,2008
0.805312,87,"Jekyll and Hyde ... Together Again",4.6,0,1,0,0,0,0,0,0,1,1982
8.753409,99,"Heavenly Creatures",7,0,0,1,0,0,0,5,3.049135,1,1994
3.943706,121,"90 Minutes in Heaven",5.4,0,0,1,0,0,0,5,4.842699,1,2015
9.169411,97,"Everything Must Go",6,0,1,1,0,0,1,5,2.614773,1,2010
2.732031,116,"Zero Effect",6,0,1,0,0,1,0,5,1.980338,1,1998
35.252056,101,"The Machinist",7.3,0,0,1,0,1,0,5,8.203235,1,2004
6.063868,103,"Light Sleeper",5.7,0,0,1,0,0,0,5,0,1,1992
21.343093,112,"Kill the Messenger",6.6,0,0,1,0,1,0,5,2.450846,1,2014
10.095184,91,"Rabbit Hole",6.9,0,0,1,0,0,0,5,5.129058,1,2010
4.129165,98,"Party Monster",5.9,0,1,1,0,0,0,5,0.742898,1,2003
30.001024,95,"Green Room",6.7,0,0,0,0,1,0,5,3.220371,1,2016
6.759235,88,"The Oh in Ohio",5.8,0,1,1,0,0,1,5,0,1,2006
1.731035,99,"Atlas Shrugged Part III: Who is John Galt?",3.9,0,0,1,0,0,0,5,0.846704,1,2014
11.700578,91,"Bottle Rocket",6.8,0,1,1,0,0,0,7,0.560069,1,1996
2.388683,97,"Albino Alligator",5.6,0,0,1,0,1,0,6,0,1,1996
0.080704,136,"Gandhi, My Father",6,0,0,1,0,0,0,0,0,0,2007
0.679351,94,"Out of the Blue",6.5,0,0,1,0,0,0,0,0,1,1980
19.940245,89,"Tucker and Dale vs Evil",7.3,0,1,0,0,0,0,5,5.476793,1,2010
1.286991,92,"Lovely, Still",6.2,0,0,1,0,0,1,0,0,1,2008
0.042442,128,"Tycoon",6.6,1,0,1,0,0,1,0,0,1,1947
1.116206,90,"Desert Blue",5.5,0,1,1,0,0,0,0,0,1,1999
3.05434,95,"Decoys",4.7,0,0,0,0,1,0,5,0,1,2004
38.94708,94,"The Visit",6,0,0,0,0,1,0,5,98.450062,1,2015
3.792015,90,"Redacted",6.2,0,0,1,0,0,0,5,0.782102,1,2007
0.219799,95,"Fascination",3.8,0,0,0,0,1,1,0,0,0,2004
7.794,91,"Area 51",4.2,0,0,0,0,1,0,5,0,1,2015
9.136965,107,"Sleep Tight",7,0,0,0,0,1,0,5,0,0,2011
8.39685,92,"The Cottage",6.3,0,1,0,0,1,0,0,0,1,2008
7.864905,87,"Dead Like Me: Life After Death",5.8,0,1,1,0,0,0,0,0,1,2009
1.963219,80,"Farce of the Penguins",3.2,0,1,0,0,0,0,0,0,1,2006
1.546169,95,"Flying By",7,0,0,1,0,0,0,0,0,1,2009
10.619574,105,"Rudderless",7.4,0,1,1,0,0,0,5,0,1,2014
0.999655,67,"Henry & Me",3,0,0,0,1,0,0,5,0,1,2014
1.985243,95,"Christmas Eve",6.1,0,1,0,0,0,1,0,0,1,2015
0.102003,89,"We Have Your Husband",5,0,0,1,0,1,0,0,0,1,2011
10.48009,94,"Dying of the Light",4.5,0,0,1,0,1,0,15,0,1,2014
1.136568,109,"Born Of War",4.1,1,0,0,0,1,0,0,0,1,2013
11.095219,123,"Capricorn One",6.4,1,0,1,0,1,0,5,0,1,1977
0.40703,0,"Should've Been Romeo",0,0,1,1,0,0,0,0,0,1,2012
8.618793,88,"Yoga Hosers",4.7,0,1,0,0,1,0,5,0,1,2016
2.394613,97,"Navy Seals vs. Zombies",3.5,1,0,0,0,0,0,0,0,1,2015
2.387463,120,"I Served the King of England",7,0,1,1,0,0,0,0,0,0,2006
5.461487,99,"Soul Kitchen",7.1,0,1,1,0,0,0,5,17.872796,0,2009
14.805264,135,"Sling Blade",7.4,0,0,1,0,0,0,1,24.475416,1,1996
25.30216,107,"The Awakening",6.3,0,0,0,0,1,0,4.798235,0.209696,1,2011
3.500741,94,"A Cock and Bull Story",6.2,0,1,1,0,0,0,0,0,1,2005
19.807295,120,"Take Shelter",7.1,0,0,1,0,1,0,5,3.099314,1,2011
1.435742,112,"Lady in White",6.3,0,0,0,0,1,0,0,0,1,1988
7.667888,98,"Driving Lessons",6.3,0,1,1,0,0,0,0,0,1,2006
